genre,price,release_date,rating,publisher
Simulation,14.41,2024-02-21,1.6,EA
RPG,28.19,2016-05-29,5.4,Ubisoft
Adventure,27.33,2023-06-09,5.2,Ubisoft
Simulation,34.93,2014-01-28,3.4,Sony
Action,21.41,2014-04-23,9.3,Ubisoft
RPG,9.86,2023-08-03,4.8,Nintendo
RPG,30.22,2016-08-24,8.8,Ubisoft
Action,49.81,2014-11-02,2.0,Valve
Simulation,39.84,2019-09-20,3.9,Ubisoft
Strategy,20.3,2016-04-28,2.6,Valve
Action,56.13,2022-10-20,4.7,Microsoft
Simulation,54.73,2016-08-01,2.0,Ubisoft
Action,12.56,2013-12-13,5.0,Indie Studio
Action,2.37,2023-02-15,4.2,Microsoft
Adventure,44.48,2015-05-31,3.0,Indie Studio
Simulation,49.66,2020-11-17,6.8,Ubisoft
Strategy,58.07,2016-10-26,9.6,Nintendo
Adventure,53.39,2011-12-27,2.9,Indie Studio
Action,36.03,2020-05-31,7.4,Valve
Sports,31.8,2021-12-30,7.7,Microsoft
Action,1.67,2020-06-24,5.5,Microsoft
Action,14.8,2022-10-10,9.1,Valve
Simulation,27.58,2019-11-29,9.7,Sony
Simulation,37.71,2017-11-27,4.3,Ubisoft
Adventure,33.44,2011-05-13,6.9,Ubisoft
Strategy,44.56,2020-11-20,7.0,Nintendo
Adventure,16.79,2011-12-06,4.6,Sony
RPG,33.9,2024-12-05,3.9,Sony
Action,5.29,2022-10-02,9.4,Indie Studio
Sports,24.82,2021-04-20,8.1,Nintendo
Action,45.01,2020-01-30,2.0,Microsoft
Action,41.6,2021-05-01,2.1,Valve
Adventure,59.44,2015-04-01,9.3,Microsoft
Sports,16.67,2013-10-06,1.7,EA
Sports,29.89,2015-01-20,7.2,Nintendo
Sports,19.77,2022-09-29,3.0,Valve
Adventure,26.44,2013-12-07,1.3,Microsoft
Action,51.42,2023-10-18,1.5,Microsoft
Adventure,41.05,2018-06-18,4.4,Sony
Simulation,52.95,2013-10-02,1.7,Nintendo
Simulation,12.21,2015-04-13,6.4,EA
Adventure,52.4,2014-06-25,6.8,Ubisoft
Sports,3.59,2010-04-02,4.4,Nintendo
Action,53.32,2015-01-18,7.7,EA
Adventure,19.74,2010-07-04,5.4,EA
Adventure,18.88,2023-03-17,4.9,Nintendo
Adventure,30.73,2024-02-04,4.7,Valve
RPG,56.44,2014-04-21,4.9,Nintendo
Simulation,2.87,2012-04-11,9.7,Microsoft
Sports,21.13,2022-02-27,7.1,Indie Studio
Strategy,51.39,2024-07-21,3.8,Sony
Sports,23.76,2015-10-27,7.6,Microsoft
Strategy,11.95,2021-09-02,4.0,EA
RPG,25.49,2010-09-21,2.1,EA
Adventure,23.13,2024-08-02,5.3,Ubisoft
RPG,54.92,2013-07-10,7.8,EA
RPG,45.72,2014-03-10,4.4,Indie Studio
Action,30.31,2014-12-14,8.8,Ubisoft
Simulation,59.3,2015-02-21,4.5,EA
Strategy,27.92,2014-10-16,4.1,EA
Adventure,3.49,2015-03-25,10.0,Nintendo
Strategy,15.74,2017-03-08,5.3,Nintendo
Sports,26.16,2024-11-14,8.2,Sony
Strategy,9.41,2013-04-12,8.2,Microsoft
Sports,56.85,2016-10-14,9.3,Valve
Simulation,46.01,2023-04-26,1.8,Sony
Sports,16.1,2016-11-15,3.4,EA
Strategy,35.45,2010-04-11,7.9,Sony
Strategy,43.29,2018-06-15,6.1,Nintendo
Sports,56.48,2015-04-04,6.0,Microsoft
RPG,52.9,2016-04-10,2.5,EA
Simulation,30.91,2024-12-20,3.5,EA
Action,46.48,2019-02-03,5.7,Sony
Adventure,33.73,2010-04-15,3.5,Microsoft
Strategy,33.16,2011-11-25,2.9,Indie Studio
Adventure,6.88,2024-10-20,1.8,Ubisoft
Action,7.57,2018-11-15,2.4,Indie Studio
Adventure,31.77,2019-07-24,7.9,Valve
Action,16.13,2024-02-23,7.5,Microsoft
Sports,1.26,2024-02-19,1.4,Sony
RPG,43.37,2019-04-16,2.8,Indie Studio
Strategy,1.95,2023-06-15,6.0,Sony
Action,35.72,2016-03-18,3.9,Valve
Adventure,32.35,2020-05-11,8.4,EA
Strategy,58.13,2019-08-14,8.1,EA
RPG,29.05,2012-06-08,9.0,Ubisoft
Sports,3.82,2012-02-29,6.1,Sony
Strategy,33.1,2022-09-23,4.2,Valve
Action,50.47,2023-07-11,6.5,Sony
RPG,59.81,2011-10-21,1.8,Nintendo
Adventure,25.82,2012-10-15,1.1,Sony
RPG,19.22,2015-05-08,1.2,Sony
RPG,54.4,2013-04-05,4.7,Nintendo
Simulation,11.47,2020-02-24,3.1,Nintendo
RPG,36.93,2020-01-06,2.4,Indie Studio
RPG,24.34,2023-04-09,6.5,Valve
Strategy,2.46,2016-04-15,10.0,Indie Studio
Adventure,20.84,2012-02-14,2.6,EA
Strategy,15.91,2017-09-12,5.9,Ubisoft
Strategy,41.17,2013-10-12,2.1,Indie Studio
Action,56.93,2018-09-18,9.4,Nintendo
Strategy,16.08,2023-02-09,3.6,EA
Simulation,48.69,2023-03-08,8.9,Valve
Simulation,3.32,2021-11-08,3.5,Microsoft
Action,32.29,2018-06-25,8.3,Sony
Sports,4.23,2013-11-05,2.9,Valve
Adventure,56.04,2020-05-29,3.6,Valve
Adventure,45.98,2023-12-20,2.7,Nintendo
Strategy,39.48,2013-10-01,3.4,Ubisoft
Strategy,49.43,2015-08-27,8.5,Indie Studio
Sports,38.85,2016-04-11,6.8,Nintendo
Strategy,58.14,2017-07-28,4.7,Sony
Adventure,42.84,2017-09-18,9.7,Nintendo
RPG,55.48,2011-12-18,5.2,Sony
Simulation,31.03,2021-01-23,9.7,Nintendo
RPG,7.02,2014-09-08,2.8,Microsoft
RPG,31.69,2013-05-10,9.1,Ubisoft
Adventure,7.61,2024-09-11,1.1,Microsoft
RPG,35.55,2010-01-09,5.9,EA
Sports,28.95,2011-08-21,4.8,Ubisoft
Action,37.35,2021-04-11,5.7,Indie Studio
Strategy,0.6,2014-05-28,6.0,Nintendo
Action,11.69,2018-04-20,4.5,Valve
Simulation,29.48,2024-03-28,10.0,EA
Strategy,57.03,2020-01-16,9.8,Valve
RPG,23.02,2016-02-25,9.7,Microsoft
Simulation,25.46,2019-12-06,9.8,Indie Studio
Strategy,42.88,2021-02-23,8.1,Ubisoft
Sports,36.23,2017-09-23,9.9,Indie Studio
Sports,17.94,2010-04-02,9.0,EA
Sports,24.65,2012-04-30,4.7,Microsoft
Sports,13.06,2013-01-12,8.1,Nintendo
RPG,57.96,2010-10-27,9.2,Valve
Action,7.84,2016-06-01,7.4,Nintendo
Strategy,22.31,2014-01-17,4.8,Sony
RPG,1.55,2024-10-14,1.6,Indie Studio
Sports,13.31,2023-12-15,8.3,EA
Action,46.83,2012-12-18,9.6,Valve
Simulation,12.07,2018-02-04,4.3,Ubisoft
Simulation,4.8,2017-12-28,2.4,Ubisoft
Simulation,28.47,2013-09-27,3.9,Ubisoft
Sports,0.6,2017-09-01,6.2,Microsoft
Simulation,5.09,2019-09-07,3.9,Ubisoft
Adventure,48.46,2020-10-26,6.5,Valve
Strategy,46.29,2015-10-11,9.7,Indie Studio
Strategy,54.91,2012-02-15,7.0,Indie Studio
Sports,51.27,2013-12-23,4.3,Indie Studio
Adventure,40.99,2014-08-09,9.4,Microsoft
RPG,3.14,2016-04-22,6.1,Sony
RPG,46.97,2015-01-26,2.2,Ubisoft
Simulation,50.73,2015-03-13,5.5,Indie Studio
Action,47.94,2019-05-12,6.9,Ubisoft
RPG,30.51,2019-11-07,8.5,Microsoft
Action,13.97,2013-08-20,9.4,Ubisoft
Strategy,50.72,2011-09-07,3.9,Sony
Action,43.63,2010-09-02,2.4,Microsoft
Strategy,58.85,2012-01-27,1.7,Microsoft
Adventure,9.34,2012-04-03,7.6,EA
Adventure,13.54,2017-09-28,8.2,Microsoft
Sports,12.71,2020-06-04,4.7,Ubisoft
Sports,47.55,2017-08-11,4.6,Microsoft
Simulation,11.21,2015-01-21,9.6,Ubisoft
RPG,4.0,2013-05-25,9.3,Ubisoft
Simulation,59.91,2022-08-17,3.1,Indie Studio
Strategy,1.49,2011-04-19,8.0,Microsoft
Simulation,50.11,2021-04-24,6.6,EA
Action,21.92,2018-11-24,2.4,Ubisoft
Strategy,50.5,2014-11-28,4.2,Indie Studio
Sports,33.28,2014-10-01,2.6,EA
Adventure,54.1,2023-06-27,3.7,EA
Sports,55.57,2024-03-16,6.5,Microsoft
RPG,0.55,2020-10-17,4.4,Nintendo
Strategy,4.52,2024-06-17,4.5,Indie Studio
Strategy,15.02,2012-08-02,5.9,Nintendo
Action,40.16,2014-02-20,1.8,Ubisoft
RPG,53.3,2021-03-05,7.6,Valve
Adventure,27.6,2022-05-24,4.6,Nintendo
Strategy,36.42,2012-05-08,5.3,Indie Studio
Strategy,11.31,2019-10-01,9.8,Microsoft
Action,48.3,2010-08-18,4.1,Indie Studio
Simulation,58.04,2016-08-14,6.8,Microsoft
Adventure,16.12,2010-06-27,4.5,Nintendo
Sports,29.69,2020-10-03,9.0,Valve
RPG,5.17,2017-02-28,8.6,Sony
Strategy,33.55,2014-06-02,3.2,Ubisoft
Strategy,30.17,2017-10-11,7.2,Indie Studio
Sports,8.67,2018-01-26,1.6,Sony
Adventure,26.52,2014-11-10,9.7,Sony
Simulation,20.05,2023-11-19,4.1,EA
Strategy,31.31,2020-08-07,8.5,EA
Adventure,35.14,2010-03-23,3.9,Ubisoft
Sports,0.51,2012-04-25,6.7,Valve
Action,45.66,2017-09-10,9.9,EA
Simulation,42.78,2013-05-01,8.9,Indie Studio
RPG,21.98,2022-11-27,2.4,Indie Studio
Strategy,3.18,2018-12-05,5.9,Nintendo
Adventure,45.3,2018-08-12,4.1,Indie Studio
Action,57.31,2016-03-13,4.9,Ubisoft
RPG,14.41,2016-05-26,4.0,Microsoft
Adventure,19.41,2011-03-21,4.0,Sony
Adventure,11.03,2012-07-11,5.9,Indie Studio
RPG,34.62,2021-09-28,2.7,Ubisoft
Action,9.29,2022-01-02,5.8,Microsoft
Sports,21.37,2017-03-15,3.5,Microsoft
Action,41.82,2013-03-13,3.6,EA
Simulation,33.61,2020-11-07,7.6,Microsoft
Strategy,23.19,2019-06-04,1.3,Valve
RPG,25.21,2019-08-14,4.4,Microsoft
Sports,33.73,2012-06-14,4.7,Microsoft
RPG,0.35,2023-09-25,5.4,Sony
RPG,4.71,2020-03-11,7.0,Valve
Action,52.88,2015-08-23,4.3,Ubisoft
Strategy,4.67,2018-04-23,2.9,Valve
Simulation,42.41,2016-07-15,9.0,Valve
Adventure,55.2,2015-03-13,9.8,Ubisoft
Adventure,16.24,2014-12-05,1.2,Sony
RPG,22.23,2022-01-25,5.9,Indie Studio
Strategy,34.14,2017-08-12,4.1,Microsoft
Sports,52.9,2013-02-01,3.5,Valve
Action,56.51,2010-12-05,4.0,Valve
Strategy,44.37,2022-03-13,6.7,Indie Studio
Strategy,5.2,2013-03-18,2.7,Ubisoft
Action,40.15,2017-09-09,9.2,Nintendo
RPG,24.62,2023-04-26,5.2,Indie Studio
Strategy,28.24,2018-04-18,3.9,Valve
Adventure,2.95,2015-09-21,7.9,EA
Action,11.46,2021-10-07,1.1,Microsoft
Sports,47.43,2018-04-06,4.9,Microsoft
Simulation,27.24,2022-06-26,4.2,Indie Studio
RPG,18.1,2011-03-25,4.0,Sony
Action,23.04,2023-09-18,4.0,Indie Studio
Simulation,51.26,2023-05-26,1.3,Valve
Simulation,44.94,2012-03-04,2.4,Ubisoft
Sports,16.34,2011-03-13,2.3,EA
Strategy,7.05,2022-09-01,9.9,Indie Studio
Sports,15.12,2022-10-05,1.2,Ubisoft
Strategy,55.25,2014-06-09,2.5,Indie Studio
Strategy,34.9,2024-10-06,9.8,Valve
Action,32.01,2019-08-03,6.7,EA
Action,35.78,2017-12-29,5.1,Sony
RPG,21.96,2021-10-18,1.7,Sony
Strategy,48.43,2012-08-06,7.0,Indie Studio
Simulation,31.4,2020-10-19,2.2,Sony
Adventure,7.0,2013-02-01,7.0,Nintendo
RPG,7.74,2010-07-11,9.8,Ubisoft
Action,32.21,2020-12-26,5.8,Valve
Sports,56.19,2020-04-18,2.9,EA
RPG,18.5,2020-03-19,6.6,Indie Studio
RPG,52.17,2013-11-04,5.6,Indie Studio
RPG,45.85,2015-06-14,5.8,Microsoft
RPG,14.87,2013-01-09,5.3,Microsoft
Adventure,2.18,2023-02-22,7.1,Ubisoft
Sports,6.11,2011-07-03,6.1,Valve
Sports,43.71,2019-06-11,9.9,Nintendo
Sports,11.98,2015-02-05,8.4,Valve
Strategy,22.28,2021-08-20,3.4,Ubisoft
Simulation,30.1,2011-07-25,7.5,Valve
Sports,43.53,2014-11-20,2.9,Microsoft
RPG,6.79,2016-04-06,8.0,Microsoft
RPG,24.38,2016-08-18,2.3,EA
Sports,29.1,2020-11-16,5.3,Nintendo
Sports,32.45,2012-03-15,8.1,Microsoft
RPG,49.1,2012-03-09,3.5,EA
Strategy,10.3,2018-12-20,8.5,Nintendo
Action,48.47,2011-09-03,6.8,Microsoft
Action,41.57,2014-12-12,4.6,Nintendo
Sports,33.35,2021-08-09,4.8,Valve
Adventure,41.97,2018-12-05,9.3,EA
Sports,24.72,2021-12-16,3.0,Nintendo
Sports,8.3,2019-03-26,7.2,Indie Studio
Action,39.95,2016-10-09,7.4,Nintendo
RPG,31.48,2015-09-25,9.3,Valve
Sports,38.36,2015-11-13,7.4,Microsoft
RPG,20.28,2020-12-15,6.3,Microsoft
RPG,54.41,2018-06-08,9.1,Indie Studio
Adventure,35.24,2022-06-21,8.5,Ubisoft
RPG,5.12,2013-12-03,7.5,Ubisoft
Action,26.99,2016-11-22,1.3,Microsoft
Strategy,45.38,2017-10-28,4.4,Indie Studio
Strategy,47.65,2011-05-21,6.7,Sony
Simulation,29.68,2013-01-01,5.7,Sony
Sports,53.68,2021-06-11,3.9,Indie Studio
Action,16.06,2021-05-17,2.3,Nintendo
RPG,24.64,2012-11-10,6.0,Microsoft
Strategy,53.92,2016-01-14,3.6,Ubisoft
Action,53.78,2020-09-07,3.1,Nintendo
Strategy,41.14,2013-09-14,4.6,EA
RPG,51.54,2014-05-16,8.1,Indie Studio
Strategy,5.33,2011-07-30,5.4,Indie Studio
Sports,51.9,2011-11-11,2.9,Ubisoft
Sports,19.24,2021-10-08,2.1,Ubisoft
Simulation,10.7,2020-03-01,5.5,Ubisoft
Simulation,14.36,2020-06-25,8.1,Indie Studio
Strategy,25.08,2013-02-03,6.9,Sony
Action,15.07,2020-09-09,3.1,Valve
Sports,19.23,2018-09-29,4.9,Valve
Action,8.1,2010-11-14,8.7,Indie Studio
Action,17.77,2024-07-07,2.6,Sony
Strategy,34.34,2020-02-14,5.8,Microsoft
Action,26.51,2022-04-29,4.2,Microsoft
Sports,20.8,2018-03-16,2.1,Indie Studio
RPG,44.79,2019-11-04,1.4,Indie Studio
Simulation,53.61,2018-10-15,6.0,Sony
RPG,45.41,2016-12-17,1.2,Sony
Action,19.92,2011-11-10,1.9,Microsoft
RPG,44.67,2024-09-10,4.1,Valve
Sports,9.12,2015-03-05,1.4,Nintendo
Sports,7.82,2014-07-02,4.6,Sony
Action,20.74,2024-12-08,2.2,Nintendo
Strategy,48.46,2012-04-14,4.1,Nintendo
RPG,14.78,2016-02-20,8.1,EA
Strategy,3.8,2016-06-13,6.6,Valve
Strategy,7.9,2014-07-27,5.0,Indie Studio
Adventure,51.52,2016-12-28,1.8,Nintendo
Action,38.03,2010-10-08,6.6,Indie Studio
Simulation,15.19,2023-10-08,2.5,Indie Studio
Sports,33.32,2017-07-25,1.7,Valve
Sports,31.65,2022-11-17,7.0,Valve
Action,39.33,2022-07-15,9.2,EA
Simulation,13.99,2013-05-31,5.1,Indie Studio
Sports,51.86,2014-11-08,1.4,Microsoft
Action,18.56,2015-12-05,8.9,Valve
Sports,41.65,2010-07-11,1.6,Nintendo
Strategy,0.97,2017-10-06,8.8,Microsoft
RPG,22.36,2017-04-19,4.5,Microsoft
RPG,21.1,2017-01-07,4.3,Ubisoft
Sports,32.61,2010-11-03,5.9,Nintendo
Adventure,4.36,2011-06-16,9.6,Nintendo
Simulation,47.41,2021-07-19,9.1,Valve
Simulation,13.07,2017-05-20,5.2,Nintendo
Simulation,40.62,2022-11-01,7.3,Indie Studio
Strategy,48.19,2010-02-28,6.2,Ubisoft
Simulation,33.71,2014-04-23,7.2,Valve
RPG,44.45,2013-02-14,8.5,Sony
Strategy,39.71,2014-12-16,1.3,Nintendo
Action,21.33,2018-10-04,3.9,Nintendo
Simulation,48.53,2019-07-09,9.6,EA
Simulation,17.68,2022-04-22,9.5,Sony
Action,34.27,2017-01-06,1.1,Sony
Simulation,44.72,2017-10-23,2.8,Indie Studio
Action,22.74,2012-07-30,9.9,Ubisoft
Strategy,18.17,2022-08-29,5.4,Indie Studio
RPG,27.56,2014-11-10,6.2,Sony
Action,49.08,2013-11-22,2.5,Indie Studio
Adventure,55.8,2011-03-12,9.0,Indie Studio
Action,32.71,2012-04-19,3.1,EA
Simulation,39.69,2020-12-15,2.7,Ubisoft
Strategy,54.2,2022-03-14,3.1,Indie Studio
Sports,5.91,2024-05-15,9.3,Indie Studio
Strategy,13.92,2023-07-31,7.3,Sony
Sports,42.53,2017-05-05,7.9,Ubisoft
Action,49.42,2014-07-09,4.4,Sony
RPG,51.42,2013-05-30,9.2,Sony
Adventure,24.91,2016-03-11,8.1,Indie Studio
Strategy,5.36,2012-07-04,7.8,Microsoft
Simulation,26.27,2017-03-24,9.7,Sony
Sports,13.84,2020-08-25,4.3,Indie Studio
Simulation,17.47,2022-04-09,6.5,Nintendo
RPG,46.34,2013-08-19,9.2,Sony
Sports,4.53,2019-03-13,8.1,Nintendo
Strategy,49.65,2014-05-05,6.1,Valve
Action,25.66,2024-07-14,1.7,Microsoft
Simulation,35.76,2019-03-23,6.9,EA
RPG,5.38,2011-01-24,5.7,Ubisoft
Strategy,20.24,2017-08-23,2.7,Ubisoft
Strategy,5.38,2019-02-15,8.9,Valve
Strategy,57.69,2011-12-05,4.1,Sony
Strategy,48.44,2017-09-21,4.5,EA
Sports,27.58,2023-07-31,7.1,Valve
Strategy,13.42,2012-11-25,5.4,Valve
Simulation,56.01,2021-06-06,1.8,Ubisoft
RPG,20.68,2013-07-22,4.5,Nintendo
Sports,9.66,2013-07-25,1.9,Nintendo
Strategy,33.79,2011-11-05,2.7,Sony
Adventure,56.63,2016-06-17,1.1,Sony
Adventure,0.23,2021-10-09,2.6,Indie Studio
RPG,14.29,2023-11-29,4.0,Indie Studio
Action,56.31,2021-04-05,5.8,Valve
Action,10.27,2022-07-08,9.3,Sony
Sports,6.79,2019-10-23,5.9,Nintendo
Sports,34.21,2012-10-13,7.4,EA
Sports,51.71,2010-07-29,4.2,Ubisoft
Action,28.63,2011-05-14,7.8,Nintendo
Adventure,59.67,2011-03-05,6.6,Indie Studio
Action,40.75,2019-12-19,5.1,Microsoft
Simulation,4.44,2018-08-18,2.7,Sony
Strategy,59.57,2024-11-08,3.7,Ubisoft
Sports,24.47,2015-10-07,6.6,Microsoft
Adventure,17.24,2014-04-03,4.8,Ubisoft
RPG,33.47,2024-08-02,9.0,Valve
RPG,18.26,2018-10-12,3.1,Sony
Strategy,5.19,2017-01-13,1.7,Valve
Adventure,0.09,2017-03-13,6.3,Ubisoft
Action,26.98,2015-02-20,9.0,Valve
Action,50.21,2023-09-04,4.3,Sony
Simulation,34.34,2024-03-30,6.8,Nintendo
Simulation,59.95,2012-12-03,3.1,EA
Action,17.21,2014-02-15,6.0,Microsoft
RPG,16.83,2018-04-02,8.1,Nintendo
Sports,9.58,2014-07-26,8.8,Ubisoft
RPG,9.84,2022-07-25,1.9,Nintendo
Simulation,17.11,2022-11-14,4.2,Valve
Strategy,47.57,2021-02-18,6.8,Sony
Action,54.35,2012-08-05,1.3,Nintendo
Simulation,58.51,2022-01-07,7.2,Nintendo
Simulation,13.94,2013-03-17,5.8,Sony
Sports,52.88,2010-06-21,3.6,Valve
Action,19.7,2022-09-01,8.3,EA
Sports,6.77,2013-02-17,3.6,Nintendo
Action,52.2,2015-02-03,9.9,Microsoft
Sports,38.17,2015-12-29,8.3,Ubisoft
RPG,9.88,2016-10-29,7.4,Indie Studio
Strategy,25.79,2019-10-18,1.6,Valve
Strategy,17.24,2010-07-08,9.1,Valve
Action,44.21,2021-02-28,8.1,Nintendo
Adventure,27.2,2010-06-07,3.1,Microsoft
Simulation,59.36,2017-06-10,4.5,Indie Studio
Simulation,3.28,2015-05-25,3.4,Sony
Action,21.3,2010-09-03,9.9,Indie Studio
Sports,28.91,2017-12-13,8.7,Nintendo
Adventure,30.19,2017-08-27,9.4,Nintendo
RPG,18.96,2020-06-21,8.1,Sony
Sports,43.75,2016-07-05,5.1,Ubisoft
Sports,52.48,2012-04-29,2.8,Sony
Action,56.32,2014-12-16,2.9,Nintendo
Action,48.31,2024-03-18,2.4,EA
Simulation,51.03,2024-11-15,5.9,Sony
Action,33.03,2020-11-30,9.3,Ubisoft
Action,49.55,2015-10-28,9.9,Sony
Action,18.21,2021-09-04,3.6,Sony
Simulation,23.91,2018-04-19,7.3,Valve
RPG,19.01,2016-04-26,6.4,Valve
RPG,28.04,2018-06-04,5.4,Nintendo
Action,17.13,2016-06-02,7.0,Nintendo
Simulation,57.7,2011-09-12,4.3,Indie Studio
RPG,18.77,2017-12-12,9.5,Sony
Sports,5.88,2016-08-04,7.3,EA
RPG,31.61,2022-03-11,7.8,Microsoft
RPG,3.43,2018-03-24,3.2,Nintendo
Simulation,6.63,2020-09-19,2.5,Sony
Sports,13.16,2016-10-22,4.5,Sony
Simulation,27.86,2019-04-26,7.9,Microsoft
Action,26.0,2019-11-06,9.4,Sony
Strategy,47.98,2014-08-05,4.8,Microsoft
RPG,44.37,2024-07-13,8.0,Microsoft
Strategy,25.58,2021-01-22,5.2,Indie Studio
Simulation,20.02,2013-07-28,3.7,Sony
Simulation,18.99,2021-03-17,7.7,Indie Studio
Simulation,46.44,2015-05-18,8.2,Sony
Strategy,3.12,2019-01-21,2.8,Valve
Simulation,0.77,2013-09-23,3.7,Microsoft
Action,47.73,2021-10-04,5.5,Ubisoft
Simulation,28.63,2014-11-23,2.7,Microsoft
Adventure,7.85,2012-12-09,9.4,Ubisoft
Strategy,14.13,2013-03-11,6.3,Sony
Adventure,55.95,2019-11-09,2.1,Nintendo
Simulation,51.57,2017-06-10,2.7,EA
Action,42.59,2018-08-20,9.6,Indie Studio
RPG,28.93,2021-04-19,7.6,Sony
Sports,31.22,2018-05-14,7.6,EA
Sports,58.51,2011-10-22,1.7,Valve
Simulation,57.95,2022-09-17,9.1,Ubisoft
Action,12.92,2017-01-26,5.0,Indie Studio
Strategy,48.67,2013-02-03,6.9,Valve
Adventure,11.83,2016-03-24,9.6,Nintendo
Adventure,12.81,2022-03-25,1.9,Nintendo
Adventure,40.57,2024-04-16,5.3,Microsoft
Strategy,24.3,2014-01-08,1.4,Indie Studio
Sports,55.89,2015-10-04,5.5,Indie Studio
Action,5.34,2018-12-11,3.3,Indie Studio
Strategy,30.69,2016-10-07,9.2,Sony
Adventure,55.11,2013-02-25,4.6,Microsoft
Simulation,54.25,2010-04-03,6.7,Nintendo
RPG,9.39,2017-01-10,8.7,Nintendo
Strategy,22.0,2013-07-05,9.9,Microsoft
Strategy,37.15,2017-12-10,5.5,Valve
Action,9.56,2024-08-14,5.1,EA
Action,58.08,2017-08-31,1.7,Ubisoft
Strategy,54.88,2018-09-13,1.1,Nintendo
Adventure,10.02,2022-05-09,6.5,Microsoft
RPG,7.27,2017-02-17,1.6,Nintendo
Action,5.12,2020-08-17,4.4,Valve
Adventure,54.57,2016-08-10,1.0,Indie Studio
Simulation,11.62,2014-03-25,6.5,Indie Studio
Action,24.98,2019-09-01,4.8,Ubisoft
Adventure,26.93,2017-03-31,2.1,Indie Studio
Adventure,35.94,2023-02-06,3.7,Indie Studio
RPG,4.3,2015-08-21,6.1,Valve
RPG,13.61,2022-05-12,6.9,EA
Simulation,55.89,2013-02-19,5.2,Valve
Adventure,54.5,2012-06-29,8.2,Ubisoft
Sports,46.88,2019-01-20,2.0,Indie Studio
Adventure,1.16,2024-12-03,1.8,Ubisoft
RPG,19.62,2014-04-16,1.4,Nintendo
Sports,37.68,2016-07-23,5.8,EA
Action,16.51,2018-03-25,7.4,Sony
Action,54.58,2022-05-05,2.2,Nintendo
Strategy,38.03,2024-08-18,6.8,Indie Studio
RPG,4.31,2021-08-19,5.3,Microsoft
Strategy,54.54,2024-08-06,9.9,Valve
Sports,57.47,2010-04-02,7.5,Valve
RPG,4.66,2020-12-06,6.9,Ubisoft
Simulation,31.94,2010-11-27,6.1,Microsoft
Adventure,18.2,2012-08-12,10.0,Ubisoft
Simulation,23.57,2020-05-08,9.8,Microsoft
Sports,10.78,2017-02-14,5.8,Ubisoft
RPG,34.68,2018-02-25,5.1,Sony
Sports,57.48,2024-08-22,5.2,Sony
Adventure,30.18,2021-09-29,4.9,Nintendo
Action,4.97,2011-06-14,5.8,Sony
Action,37.2,2017-12-02,3.5,Microsoft
Sports,20.41,2013-06-20,9.3,Ubisoft
Strategy,51.36,2014-01-13,5.4,Microsoft
RPG,26.08,2022-12-18,8.6,Nintendo
RPG,11.57,2014-05-17,5.3,Nintendo
Action,11.47,2016-11-30,7.5,Indie Studio
Simulation,46.13,2023-02-15,4.0,EA
Adventure,15.94,2020-04-19,6.6,Sony
Simulation,46.03,2017-07-05,5.5,Valve
Simulation,12.35,2022-09-10,4.3,Valve
Sports,19.3,2022-02-12,8.9,EA
Action,27.93,2011-04-15,2.0,Ubisoft
Action,56.59,2020-06-27,5.4,EA
Action,55.9,2011-06-18,2.7,Ubisoft
Sports,12.41,2022-06-29,8.7,Sony
Strategy,21.49,2021-02-07,3.3,Sony
Simulation,8.96,2020-01-28,6.7,Nintendo
Sports,30.6,2021-03-11,2.5,Nintendo
RPG,27.63,2012-02-01,4.6,Nintendo
Adventure,54.05,2023-12-20,9.1,Nintendo
Strategy,55.8,2012-06-09,2.5,Valve
RPG,23.01,2016-06-13,7.0,Indie Studio
Simulation,29.5,2015-05-10,2.8,Nintendo
Action,53.77,2018-02-19,4.7,Nintendo
Simulation,48.4,2023-10-29,5.9,Nintendo
Sports,0.22,2014-07-31,6.2,Ubisoft
Adventure,19.2,2017-10-07,6.4,Microsoft
Sports,25.31,2023-06-29,6.8,Nintendo
Strategy,13.78,2023-07-11,3.4,EA
Strategy,11.97,2019-12-24,4.6,Nintendo
Adventure,2.27,2016-04-16,1.3,Nintendo
RPG,38.6,2021-02-13,7.9,Valve
RPG,15.75,2018-09-02,8.5,Microsoft
Strategy,3.14,2013-08-12,2.8,Nintendo
Strategy,13.86,2010-07-03,2.8,Microsoft
Action,48.11,2013-07-07,1.4,Ubisoft
RPG,51.09,2017-10-17,9.7,Sony
Adventure,28.98,2016-02-12,8.3,Microsoft
RPG,24.96,2021-03-12,4.2,Microsoft
Action,58.67,2013-12-03,5.3,Nintendo
Sports,12.03,2018-08-07,3.6,Indie Studio
Strategy,12.92,2014-12-02,6.4,Nintendo
Strategy,17.51,2022-12-06,7.5,Nintendo
Action,10.37,2015-08-18,5.0,Valve
Adventure,22.76,2019-02-19,8.9,Indie Studio
Strategy,54.65,2012-02-22,5.7,Sony
Simulation,36.92,2014-02-16,2.3,Valve
Strategy,24.72,2023-05-03,6.6,Valve
Simulation,56.06,2023-12-21,5.2,Valve
Action,2.91,2020-07-21,9.4,Indie Studio
Action,12.62,2011-11-08,4.5,Ubisoft
Strategy,33.95,2015-01-05,4.6,Sony
RPG,36.93,2021-03-14,6.9,Ubisoft
Simulation,2.37,2021-10-16,5.7,Ubisoft
Adventure,24.18,2024-11-15,4.4,Sony
